item_seq,product_name,search_name,ingredients,maker,image,interaction_text
202303142,챔프콜드펜시럽,챔프콜드펜,,동아제약(주),,"이 약을 복용하는 동안 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약을 복용하지 마십시오. 우울증, 파킨슨병 치료 등에 사용되는 MAO 억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올을 투여받는 환자는 의사 또는 약사와 상의하십시오. 복용 중 음주하지 마십시오."
202303158,로얄스타진크림,로얄스타진,,오스틴제약(주),,
202303174,"맥스콘드로이틴1200경구용겔(콘드로이틴설페이트나트륨)(1200mg/8g, 1200mg/12g)",맥스콘드로이틴1200경구용,1200mg|8g|1200mg|12g,동아제약(주),,
202303189,헤모글루탑연질캡슐,헤모글루탑,,동방에프티엘(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PWQpwYwnOe,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파를 복용하지 마십시오. 항알도스테론제, 트리암테렌과 병용투여하는 환자는 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202303159,스파맥에스정,스파맥에스,,일양약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Otfi5Stu5l,"이 약을 복용하는 동안 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약을 복용하지 마십시오. 우울증, 파킨슨병 치료 등에 사용되는 MAO 억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올을 투여받는 환자는 의사 또는 약사와 상의하십시오. 복용 중 음주하지 마십시오."
202303191,차마트리제정(트리메부틴말레산염),차마트리제,트리메부틴말레산염,메딕스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqWQSX8FZO,
202303193,판피린에이액,판피린에이,,동아제약(주),,"이 약을 복용하는 동안 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약을 복용하지 마십시오. 우울증, 파킨슨병 치료 등에 사용되는 MAO 억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올을 투여받는 환자는 의사 또는 약사와 상의하십시오. 복용 중 음주하지 마십시오. 이 약에는 삭카린이 함유되어 있습니다."
202303220,네오신정,네오신,,메딕스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAaf,이 약을 복용하는 동안 레보도파를 복용하지 마십시오.
202303224,하디코플러스정,하디코플러스,,광동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsADb,"이 약을 복용하는 동안 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약을 복용하지 마십시오. 우울증, 파킨슨병 치료 등에 사용되는 MAO 억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올을 투여받는 환자는 의사 또는 약사와 상의하십시오. 복용 중 음주하지 마십시오."
202303237,가넥트액,가넥트,,동아제약(주),,이 약을 복용하는 동안 레보도파를 복용하지 마십시오.
202303275,코코스탑나잘스프레이,코코스탑나잘스프레이,,(주)다산제약,,"우울증, 파킨슨병 치료 등에 사용되는 MAO억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 사용하지 마십시오. 사용시에는 음주하지 마십시오."
202303278,카네클로질정(클로트리마졸),카네클로질,클로트리마졸,일양약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqHNzVf51z,FK-506면억억제제와 같은 경구용 타크로리무스와 함께 사용하지 마십시오.
202303276,다펜나이트연질캡슐,다펜나이트,,조아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs9iw,"이 약을 복용하는 동안 ACE 저해제, 리튬, 푸로세미드 및 티아자이드계 이뇨제, 고용량 메토트렉세이트, 쿠마린계 항응혈제 (와파린 등), 선택적 세로토닌 재흡수억제제, 다른 수면유도제, 최면진정제, MAO 저해제, 감기약, 해열진통제 (아스피린, 아세트아미노펜, 나프록센 등), 진해거담약, 항히스타민제를 함유하고 있는 내복약, 이부프로펜 또는 디펜히드라민을 함유하는 다른 약물은 복용하지 마십시오. 다른 비스테로이드성 소염진통제와 함께 복용하지 마십시오. 이 약을 복용하기 전에 심근경색이나 뇌졸중 예방목적으로 저용량의 아스피린을 복용하는 사람, 저용량 메토트렉세이트 병용투여 환자는 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
202303319,타스나비타정,타스나비타,,(주)넥스팜코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAyH,이 약을 복용하는 동안 레보도파를 복용하지 마십시오.
202303351,오메코에프정,오메코에프,,(주)에이프로젠바이오로직스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OtplggUukQ,"이 약을 복용하는 동안 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약을 복용하지 마십시오. 우울증, 파킨슨병 치료 등에 사용되는 MAO 억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계약물, 삼환계 항우울제, 알코올을 투여한 환자는 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
202303360,마로씬정,마로씬,,(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OtplggUuk8,제산제 복용 또는 우유 섭취 후 1시간 이내에는 이 약을 복용하지 마십시오. (이 약 복용 후 1시간 이내에는 우유 섭취 또는 제산제 복용을 피하십시오.)
202303363,콜드팡코프시럽,콜드팡코프,,코오롱제약(주),,"이 약을 복용하는 동안 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약을 복용하지 마십시오. 우울증, 파킨슨병 치료 등에 사용되는 MAO 억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계약물, 삼환계 항우울제, 알코올을 투여한 환자는 의사 또는 약사와 상의하십시오. 복용시에는 음주하지 마십시오."
202303364,팩트라민투엑스정,팩트라민투,,알리코제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oshza5bQZQ,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파를 복용하지 마십시오. 에스트로겐을 포함한 경구용 피임제를 복용하는 여성은 의사 또는 약사와 상의하십시오. 항알도스테론제, 트리암테렌과 병용투여하는 환자는 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202303390,니오틴정(비오틴),니오틴,비오틴,(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8uc,"날계란과 함께 복용하지 마십시오. 이 약을 복용하기 전에 카르바마제핀, 페니토인, 페노바르비탈 등의 항경련제 혹은 항생제 복용 환자는 의사 또는 약사와 상의하십시오."
202303394,마더스민정600밀리그램(디오스민),마더스민,디오스민,(주)마더스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Os35onWpmh,
202303430,투웰스정,투웰스,,한솔신약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ot61pnXFca,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파를 복용하지 마십시오. 에스트로겐을 포함한 경구용 피임제를 복용하는 여성은 의사 또는 약사와 상의하십시오. 항알도스테론제, 트리암테렌과 함께 복용하는 환자는 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202303434,비코그린에스플러스정,비코그린에스플러스,,코오롱제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqoN-3zWxI,제산제 복용 또는 우유 섭취 후 1시간 이내에는 이 약을 복용하지 마십시오. (이 약 복용 후 1시간 이내에는 우유 섭취 또는 제산제 복용을 피하십시오.)
202400002,파워비큐콘티뉴800정,파워비큐콘티뉴800,,경남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAOH,"인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파와 함께 복용하지 마십시오. 이 약을 복용하기 전에 강심배당체를 투여 중인 환자는 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202303447,파비안디정,파비안디,,(주)서울제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsC0O,"이 약을 복용하는 동안 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약을 복용하지 마십시오. 우울증, 파킨슨병 치료 등에 사용되는 MAO 억제제를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계약물, 삼환계 항우울제, 알코올을 투여한 환자는 의사 또는 약사와 상의하십시오. 복용시에는 음주하지 마십시오."
202400023,프리스엣마일드액(염화알루미늄수화물),프리스엣마일드,염화알루미늄수화물,(주)다산제약,,
202400006,이로스펜정,이로스펜,,성이바이오제약주식회사,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pp5dG0Sv9x,"MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등), 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염용 경구제, 멀미약, 알레르기용약)과 함께 복용하지 마십시오. MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등) 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여 받고 있는 환자는 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올 등과 함께 복용 시 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
202400026,이치레스큐플라스타,이치레스큐플라스타,,(주)한독,,
202400028,러지엔톡액(세티리진염산염),러지엔톡,세티리진염산염,대원바이오텍주식회사,,"테오필린, 리토나비어, 과량의 알코올과 함께 복용하지 마십시오."
202400039,챔프코프에스액,챔프코프에스,,동아제약(주),,"MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등), 다른 진해거담제, 감기약, 항히스타민제를 함유하는 내복약(비염용 경구제, 멀미약, 알레르기용약), 진정제와 함께 복용하지 마십시오. MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등) 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 복용 중에는 음주하지 마십시오."
202400042,인프로스타캡슐,인프로스타,,(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs7yN,
202400066,아이오쿨프로점안액(트레할로스수화물)(1회용),아이오쿨프로,1회용,동아제약(주),,이 약을 다른 점안제와 동시에 사용할 경우에는 다른 점안제를 사용하고 약 10분 후에 이 약을 점안합니다.
202400075,모네랄정,모네랄,,주식회사 노바엠헬스케어,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OtAeDkgegK,"인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제와 함께 복용하지 마십시오 항알도스테론제, 트리암테렌과 함께 복용 시 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202400079,비피알레액(세티리진염산염),비피알레,세티리진염산염,(주)텔콘알에프제약,,"테오필린, 리토나비어와 함께 복용하지 마십시오. 과량의 알코올과 함께 복용하지 마십시오. 알코올 또는 기타 중추신경계(CNS) 억제제를 함께 복용하는 경우 경계심이 추가로 감소될 수 있고 수행 장애가 일어날 수 있으므로 의사 또는 약사와 상의하십시오."
202400077,엑세라민에이정,엑세라민에이,,일동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs9Sc,"인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파와 함께 복용하지 마십시오. 에스트로겐을 포함한 경구용 피임제, 항알도스테론제, 트리암테렌을 함께 복용 시 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202400086,케펨겔(케토프로펜),케펨,케토프로펜,(주)종근당,,
202400100,티엔코드아이연질캡슐,티엔코드아이,,(주)넥스팜코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAyr,
202400104,자메인정,자메인,,(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUca-W,"다른 진토제, 감기약, 해열진통제, 항히스타민제, 진정제, 진해거담제, 위장진통·진경제 등과 함께 복용하지 마십시오."
202400116,툴스블라인정,툴스블라인,,엔비케이제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUck7S,
202400117,듀오스탑캡슐,듀오스탑,,(주)다산제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs6m-,위장진통·진경제와 함께 복용하지 마십시오. 복용 중에는 음주하지 마십시오.
202400125,쓰담정200밀리그램(트리메부틴말레산염),쓰담,트리메부틴말레산염,메딕스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAa5,
202400148,씨엠지씽씽시럽,씨엠지씽씽,,(주)씨엠지제약,,"다른 진토제, 감기약, 해열진통제, 항히스타민제, 진정제, 진해거담제 등과 함께 복용하지 마십시오. 알코올 음료를 마시지 마십시오."
202400151,엔디펜알파정,엔디펜알파,,주식회사 노바엠헬스케어,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsB1L,"다른 해열진통제, 감기약, 진정약 등과 함께 복용하지 마십시오."
202400157,마하펜정500밀리그램(아세트아미노펜),마하펜,아세트아미노펜,일양바이오팜(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs9MQ,"다른 소염(항염)진통제, 바르비탈계 약물, 삼환계 항우울제와 함께 복용하지 마십시오. 알코올을 복용하는 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 와파린을 장기 복용하는 환자는 의사 또는 약사와 상의하십시오. 이 약을 복용하기 전에 리튬, 티아자이드계 이뇨제를 복용하는 환자는 의사 또는 약사와 상의하십시오."
202400177,멀티속정,멀티속,,일양약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P3diGKSDMC,"위장진통제, 진경제와 함께 복용하지 마십시오. 칼륨함유제제, 감초함유제제, 글리시리진산 혹은 그 염류 함유제제, 루프계 이뇨제(푸로세미드, 에타크린산) 또는 티아지드계 이뇨제(트리클로르메치아지드)와 함께 복용 시 의사 또는 약사와 상의하십시오."
202400196,인프레쉬에프점안액1.5%(카르복시메틸셀룰로오스나트륨)(1회용),인프레쉬에프,1회용,(주)태준제약,,
202400201,아이스콘점안액(1회용),아이스콘,1회용,삼진제약(주),,
202400206,브이콤정,브이콤,,(주)오스코리아제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs9-X,레보도파와 함께 복용하지 마십시오.
202400208,인코드아이연질캡슐,인코드아이,,(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs7xp,
202400209,아이레쉬점안액(트레할로스수화물)(1회용),아이레쉬,1회용,(주)종근당,,이 약을 다른 점안제와 동시에 사용할 경우에는 다른 점안제를 먼저 사용하고 약 10분 후에 이 약을 사용하십시오.
202400211,마그포스스피드액,마그포스스피드,,코오롱제약(주),,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파 등을 복용하지 마십시오. 항알도스테론제, 트리암테렌과 함께 복용하는 경우 복용을 즉각 중지하고 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용중, 복용전후에는 피하십시오."
202400212,트라부틴정200밀리그램(트리메부틴말레산염),트라부틴,트리메부틴말레산염,경남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAOr,
202400213,테라미스프레이액,테라미스프레이,,초당약품공업(주),,
202400223,임팩스피드액,임팩스피드,,영진약품(주),,"인산염, 칼슘염, 경구(먹는)용 테트라사이클린계 제제, 제산제, 레보도파와 함께 복용하지 마십시오. 항알도스테론제, 트리암테렌을 함께 복용 시 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202400271,콘드럭알파정,콘드럭알파,,알리코제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5Ki,레보도파와 함께 복용하지 마십시오.
202400279,알레톡정60밀리그램(펙소페나딘염산염),알레톡,펙소페나딘염산염,(주)씨엠지제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbeB,"다른 알레르기용약(피부질환용약, 비염용 내복약을 포함), 항히스타민제를 함유한 내복약 등(감기약, 진해거담제, 멀미약, 최면진전제 등), 제산제(알루미늄 또는 마그네슘 함유 제제), 케토코나졸이나 에리트로마이신과 함께 복용하지 마십시오. 자몽주스, 오렌지 및 사과주스와 같은 과일주스, 음식물과 함께 복용하지 마십시오. 복용 중에는 음주하지 마십시오."
202400280,원쌍탕코프액,원쌍탕코프,,원광제약(주),,"진해(기침을 그치게 함)거담제(가래약), 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비(코)염용 경구제, 멀미약, 알레르기용약)과 함께 복용하지 마십시오. 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제, 바르비탈계 약물, 삼환계 항우울제 및 알코올, 플루클록사실린과 함께 복용 시 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
202400285,큐앤큐니트로푸라존거즈,큐앤큐니트로푸라존거즈,,큐앤큐팜(주),,
202400300,마그랑비피돌렉스연질캡슐,마그랑비피돌렉스,,동아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PNpuD94AMH,"인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파와 함께 복용하지 마십시오. 에스트로겐을 포함한 경구용 피임제, 항알도스테론제, 트리암테렌, 정주용 지질제와 함께 복용 시 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202400301,동성비타비플러스액,동성비타비플러스,,동성제약(주),,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파를 복용하지 마십시오. 에스트로겐을 포함한 경구용 피임제를 복용하는 여성은 의사 또는 약사와 상의하십시오. 항알도스테론제, 트리암테렌과 함께 복용하는 경우 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202400305,마파람쿨과립,마파람쿨,,삼익제약(주),,"MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등), 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염용 경구제, 멀미약, 알레르기용약)과 함께 복용하지 마십시오. 복용 중에는 음주하지 마십시오. 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제, 바르비탈계 약물, 삼환계 항우울제, 알코올, 플루클록사실린과 함께 복용 시 의사 또는 약사와 상의하십시오."
202400324,안티푸라민40플라스타(플루르비프로펜),안티푸라민40플라스타,플루르비프로펜,(주)유한양행,,
202400329,이로코딜정,이로코딜,,성이바이오제약주식회사,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbfaIz7CeV,이 약 복용 후 1시간 이내에는 제산제나 우유 섭취를 피하십시오.
202400335,더마그램액,더마그램,,(주)종근당,,
202400351,리렉스담정,리렉스담,,한미약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8aw,"다른 해열진통제, 감기약, 진정약 등과 함께 복용하지 마십시오."
202400366,메가원플러스정,메가원플러스,,하나제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8dk,"인산염, 칼슘염, 경구용 테트라사이클린 제제, 제산제, 레보도파와 함께 복용하지 마십시오. 이 약을 복용하기 전에 강심배당체를 복용하는 환자는 의사 또는 약사와 상의하십시오. 에스트로겐을 포함한 경구용 피임제, 항알도스테론제, 트리암테렌과 함께 복용 시 의사 또는 약사와 상의하십시오. 혈전성 소인이 있는 환자, 폴산이 부족한 환자는 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
202400391,본에디칼정,본에디칼,,유니메드제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs6Ia,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제를 복용하지 마십시오. 항알도스테론제, 트리암테렌 등과 함께 복용하는 경우 복용을 즉각 중지하고 의사 또는 약사와 상의하십시오. 이 약을 복용하기 전에 강심배당체를 투여 중인 환자는 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용중, 복용전후에는 피하십시오."
202400374,아페린플러스비정,아페린플러스비,,(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8sM,"MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등), 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염용 경구제, 멀미약, 알레르기용약)과 함께 복용하지 마십시오. MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등) 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 복용하고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올 등과 함께 복용 시 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
202400407,알페딘정60밀리그램(펙소페나딘염산염),알페딘,펙소페나딘염산염,(주)메디카코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAgr,"다른 알레르기용약, 항히스타민제를 함유한 내복약(감기약, 진해거담제, 멀미약, 최면진전제 등), 제산제(알루미늄 또는 마그네슘 함유 제제), 케토코나졸이나 에리트로마이신과 함께 복용하지 마십시오. 과일주스(자몽주스, 오렌지 및 사과주스), 음식물과 함께 복용하지 마십시오. 복용 전후에는 음주하지 마십시오."
202400375,아페린플러스비씨정,아페린플러스비씨,,(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8sw,"MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등), 진해거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염용 경구제, 멀미약, 알레르기용약)과 함께 복용하지 마십시오. MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등) 복용을 중단한 후 2주 이내의 사람은 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 복용하고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올과 함께 복용 시 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
202400408,비스콘틴엠800정,비스콘틴엠800,,성이바이오제약주식회사,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsBRn,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파 등을 복용하지 마십시오. 항알도스테론제, 트리암테렌 등과 함께 복용하는 경우 복용을 즉각 중지하고 의사 또는 약사와 상의하십시오. 이 약을 복용하기 전에 강심배당체를 투여 중인 환자는 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용중, 복용전후에는 피하십시오."
202400402,엠지엠피스정,엠지엠피스,,(주)에이프로젠바이오로직스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs6Gu,"다른 해열진통제, 감기약, 진정제와 함께 복용하지 마십시오. 이 약을 복용하기 전에 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제 등을 투여 받고 있는 사람은 의사 또는 약사와 상의하십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올과 함께 복용 시 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
202400416,이벤칠액(폴리크레줄렌액50%),이벤칠,폴리크레줄렌액50%,태극제약(주),,이 약을 사용하는 동안 다른 외용제와 함께 사용하지 마십시오.
202400424,메타로신연고(무피로신),메타로신,무피로신,현대약품(주),,
202400435,치렉스정600밀리그램(디오스민),치렉스,디오스민,경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsA4b,
202400445,현대아라미정,현대아라미,,현대약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8Tc,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파 등을 복용하지 마십시오. 에스트로겐을 포함한 경구용 피임제를 복용하는 여성은 의사 또는 약사와 상의하십시오. 항알도스테론제, 트리암테렌과 함께 복용하는 경우 이 약의 복용을 즉각 중지하고 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용중, 복용전후에는 피하십시오."
202400453,트리멜라정,트리멜라,,(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs7zV,이 약을 복용하기 전에 항응고제를 투여하고 있는 환자는 의사 또는 약사와 상의하십시오.
